Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,719.460022,744.489990,717.190002,729.770020,729.770020,48638200
2021-01-05,723.659973,740.840027,719.200012,735.109985,735.109985,32245200
2021-01-06,758.489990,774.000000,749.099976,755.979980,755.979980,44700000
2021-01-07,777.630005,816.989990,775.200012,816.039978,816.039978,51498900
2021-01-08,856.000000,884.489990,838.390015,880.020020,880.020020,75055500
2021-01-11,849.400024,854.429993,803.619995,811.190002,811.190002,59301600
2021-01-12,831.000000,868.000000,827.340027,849.440002,849.440002,46270700
2021-01-13,852.760010,860.469971,832.000000,854.409973,854.409973,33312500
2021-01-14,843.390015,863.000000,838.750000,845.000000,845.000000,31266300
2021-01-15,852.000000,859.900024,819.099976,826.159973,826.159973,38777600
2021-01-19,837.799988,850.000000,833.000000,844.549988,844.549988,25367000
2021-01-20,858.739990,859.500000,837.280029,850.450012,850.450012,25665900
2021-01-21,855.000000,855.719971,841.419983,844.989990,844.989990,20521100
2021-01-22,834.309998,848.000000,828.619995,846.640015,846.640015,20066500
2021-01-25,855.000000,900.400024,838.820007,880.799988,880.799988,41173400
2021-01-26,891.380005,895.900024,871.599976,883.090027,883.090027,23131600
2021-01-27,870.349976,891.500000,858.659973,864.159973,864.159973,27334000
2021-01-28,820.000000,848.000000,801.000000,835.429993,835.429993,26378000
2021-01-29,830.000000,842.409973,780.099976,793.530029,793.530029,34990800
2021-02-01,814.289978,842.000000,795.559998,839.809998,839.809998,25391400
2021-02-02,844.679993,880.500000,842.200012,872.789978,872.789978,24346200
2021-02-03,877.020020,878.080017,853.059998,854.690002,854.690002,18343500
2021-02-04,855.000000,856.500000,833.419983,849.989990,849.989990,15812700
2021-02-05,845.000000,864.770020,838.969971,852.229980,852.229980,18566600
2021-02-08,869.669983,877.770020,854.750000,863.419983,863.419983,20161700
2021-02-09,855.119995,859.799988,841.750000,849.460022,849.460022,15157700
2021-02-10,843.640015,844.820007,800.020020,804.820007,804.820007,36216100
2021-02-11,812.440002,829.880005,801.729980,811.659973,811.659973,21622800
2021-02-12,801.260010,817.330017,785.330017,816.119995,816.119995,23768300
2021-02-16,818.000000,821.000000,792.440002,796.219971,796.219971,19802300
2021-02-17,779.090027,799.840027,762.010010,798.150024,798.150024,25996500
2021-02-18,780.900024,794.690002,776.270020,787.380005,787.380005,17957100
2021-02-19,795.000000,796.789978,777.369995,781.299988,781.299988,18958300
2021-02-22,762.640015,768.500000,710.200012,714.500000,714.500000,37269700
2021-02-23,662.130005,713.609985,619.000000,698.840027,698.840027,66606900
2021-02-24,711.849976,745.000000,694.169983,742.020020,742.020020,36767000
2021-02-25,726.150024,737.210022,670.580017,682.219971,682.219971,39023900
2021-02-26,700.000000,706.700012,659.510010,675.500000,675.500000,41089200
2021-03-01,690.109985,719.000000,685.049988,718.429993,718.429993,27136200
2021-03-02,718.280029,721.109985,685.000000,686.440002,686.440002,23732200
2021-03-03,687.989990,700.700012,651.710022,653.200012,653.200012,30208000
2021-03-04,655.799988,668.450012,600.000000,621.440002,621.440002,65919500
2021-03-05,626.059998,627.840027,539.489990,597.950012,597.950012,89396500
